query	subject	identity	alignment_length	mismatches	gap_opens	q_start	q_end	s_start	s_end	evalue	bit_score	query_key	subject_key	q_strand	s_strand	SAMPLE.TUMOR	CHROM	start_position	end_position
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	6	0	0	78	83	101	106	7.8	12.2	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	6	0	0	32	37	141	146	7.8	12.2	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	6	0	0	195	200	144	149	7.8	12.2	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	87.5	8	1	0	42	49	19	26	28	10.4	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	5	0	0	180	184	20	24	28	10.4	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	88.889	9	0	1	117	125	25	32	28	10.4	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	5	0	0	178	182	25	29	28	10.4	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	88.889	9	0	1	85	92	32	40	28	10.4	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	81.818	11	2	0	91	101	44	54	28	10.4	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	83.333	12	1	1	97	108	63	73	28	10.4	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	83.333	12	1	1	99	110	63	73	28	10.4	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	83.333	12	1	1	101	112	63	73	28	10.4	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	83.333	12	1	1	103	114	63	73	28	10.4	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	87.5	8	1	0	70	77	63	70	28	10.4	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	88.889	9	0	1	46	54	64	71	28	10.4	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	80	15	2	1	52	65	65	79	28	10.4	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	5	0	0	14	18	67	71	28	10.4	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	5	0	0	58	62	83	87	28	10.4	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	5	0	0	55	59	87	91	28	10.4	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	5	0	0	164	168	100	104	28	10.4	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	5	0	0	170	174	100	104	28	10.4	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	5	0	0	162	166	101	105	28	10.4	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	5	0	0	89	93	102	106	28	10.4	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	5	0	0	21	25	122	126	28	10.4	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	5	0	0	1	5	179	183	28	10.4	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	87.5	8	1	0	63	70	181	188	28	10.4	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	88.889	9	0	1	152	160	192	199	28	10.4	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	5	0	0	88	92	193	197	28	10.4	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	5	0	0	163	167	194	198	28	10.4	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	5	0	0	92	96	195	199	28	10.4	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	168	171	1	4	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	46	49	3	6	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	155	158	3	6	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	167	170	3	6	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	57	60	4	7	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	140	143	12	15	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	81.818	11	1	1	96	106	19	28	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	81.818	11	1	1	157	167	20	29	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	35	38	20	23	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	87.5	8	0	1	79	86	22	28	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	85.714	7	1	0	94	100	22	28	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	172	175	22	25	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	105	108	25	28	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	107	110	25	28	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	109	112	25	28	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	111	114	25	28	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	113	116	25	28	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	115	118	25	28	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	157	160	27	30	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	187	190	31	34	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	87.5	8	0	1	178	184	32	39	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	153	156	36	39	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	79	82	37	40	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	163	166	37	40	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	66	69	38	41	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	35	38	44	47	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	87	90	44	47	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	180	183	44	47	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	136	139	45	48	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	158	161	47	50	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	187	190	51	54	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	85.714	7	1	0	58	64	52	58	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	155	158	64	67	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	76	79	68	71	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	91	94	70	73	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	188	191	70	73	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	190	193	70	73	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	3	6	77	80	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	123	126	78	81	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	28	31	80	83	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	197	200	84	87	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	15	18	88	91	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	76	79	88	91	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	47	50	89	92	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	38	41	98	101	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	87.5	8	0	1	80	87	100	106	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	87.5	8	0	1	92	99	100	106	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	87.5	8	0	1	98	105	100	106	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	87.5	8	0	1	100	107	100	106	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	87.5	8	0	1	102	109	100	106	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	87.5	8	0	1	104	111	100	106	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	87.5	8	0	1	106	113	100	106	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	87.5	8	0	1	108	115	100	106	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	87.5	8	0	1	110	117	100	106	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	87.5	8	0	1	112	119	100	106	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	179	182	100	103	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	194	197	100	103	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	44	47	101	104	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	85.714	7	1	0	37	43	102	108	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	127	130	102	105	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	189	192	103	106	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	3	6	110	113	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	96	99	114	117	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	187	190	114	117	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	14	17	116	119	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	74	77	116	119	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	173	176	116	119	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	78.571	14	2	1	175	188	123	135	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	72	75	124	127	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	71	74	126	129	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	125	128	127	130	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	144	147	127	130	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	11	14	130	133	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	24	27	132	135	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	50	53	136	139	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	55	58	136	139	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	93	96	144	147	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	157	160	144	147	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	59	62	146	149	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	24	27	151	154	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	185	188	151	154	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	94	97	158	161	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	158	161	158	161	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	133	136	164	167	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	148	151	164	167	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	151	154	164	167	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	9	12	171	174	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
PD9063/1:10763023-49991426,10762924-10763123	PD9063/1:10763023-49991426,49991326-49991525	100	4	0	0	121	124	172	175	100	8.5	PD9063/1:10763023-49991426	PD9063/1:10763023-49991426	+	+	PD9063	1	10763023	49991426
